111111111111	1.4649119756
111111111110	1.4648990906
111111111101	1.439210578485
111111111100	1.43332578245
111111111011	1.40789717717
111111111010	1.4224343844049998
111111111001	1.39620583371
111111111000	1.38996317518
111111110111	1.3641961253699997
111111110110	1.359360986055
111111110101	1.332459825105
111111110100	1.3265081348799999
111111110011	1.3000366679500002
111111110010	1.3142275079599999
111111110001	1.28610818933
111111110000	1.27956672388
111111101111	1.252443051485
111111101110	1.18610166235
111111101101	1.1559214952549999
111111101100	1.148862213885
111111101011	1.11949110223
111111101010	1.1354874935950001
111111101001	1.1059912971249999
111111101000	1.0984866257400001
111111100111	1.069532079195
111111100110	1.06436840951
111111100101	1.034411845185
111111100100	1.02682906481
111111100011	0.9959650096864998
111111100010	1.0118812855565
111111100001	0.980297248336
111111100000	0.9726205276809999
111111011111	0.9429666095779998
111111011110	0.749664745631
111111011101	0.7140888623099999
111111011100	0.7065135098009999
111111011011	0.6694988160399999
111111011010	0.6906874557489999
111111011001	0.6529937260285
111111011000	0.643001532829
111111010111	0.6076673680854999
111111010110	0.5973567131540001
111111010101	0.5611448923229999
111111010101	0.5519870020815001
111111010011	0.5170365788575
111111010010	0.5354306002804999
111111010001	0.498458264392
111111010000	0.489694028129
111111001111	0.45506281152999994
111111001110	0.34818718127000003
111111001101	0.31623834666449996
111111001101	0.3067797504945
111111001011	0.271656227008
111111001010	0.288418278854
111111001001	0.2536612828525
111111001000	0.2441493436705
111111000111	0.2102893145445
111111000110	0.19424000300699998
111111000101	0.160453485446
111111000101	0.1508142640555
111111000011	0.11749923870649999
111111000010	0.13306883800699998
111111000001	0.09987668528299999
111111000000	0.08974954957225
111110111111	0.05682347056535
111110111110	1.4332592732349998
111110111101	1.409490110345
111110111100	1.401952079625
111110111011	1.37695187886
111110111010	1.391403515205
111110111001	1.3650400164899998
111110111001	1.3594246537899999
111110110111	1.3341570087249999
111110110110	1.32919188473
111110110101	1.30298684115
111110110100	1.29727640528
111110110011	1.27117865681
111110110010	1.285619824805
111110110001	1.2590020251
111110110000	1.252639761995
111110101111	1.2266558829999998
111110101110	1.1601502270300001
111110101101	1.13043905533
111110101100	1.12332375701
111110101011	1.094358383135
111110101010	1.11086253628
111110101010	1.081950426505
111110101001	1.075171113695
111110100111	1.0462424637649999
111110100110	1.04108147923
111110100101	1.0116323397015001
111110100100	1.0048263323489999
111110100011	0.9760729503969999
111110100010	0.9907678959209999
111110100001	0.959829319289
111110100000	0.9522868217264999
111110011111	0.922946591947
111110011110	0.7354029678339999
111110011101	0.700045444086
111110011100	0.691751899229
111110011011	0.6564294053949999
111110011010	0.674882371595
111110011010	0.6405709738550001
111110011001	0.6306679044679999
111110010111	0.5961925713885
111110010110	0.5861746294735
111110010101	0.5519898710349999
111110010100	0.541980451829
111110010011	0.507958434267
111110010010	0.5252160108735
111110010001	0.490281814422
111110010000	0.48156938640649993
111110001111	0.447420566861
111110001110	0.344543517765
111110001101	0.3128022890075
111110001100	0.30347928239349997
111110001011	0.269247964136
111110001010	0.2861258189645
111110001010	0.2516097726885
111110001001	0.2423450026515
111110000111	0.20929340713249997
111110000110	0.193554351895
111110000101	0.1605573377875
111110000100	0.1510044614085
111110000011	0.11796269564850001
111110000010	0.13339879430549997
111110000001	0.10037056179194999
111110000000	0.0903957830518
111101111111	0.05758457937005
111101111110	1.42705534436
111101111101	1.4019818918
111101111100	1.394416808255
111101111011	1.369513443915
111101111010	1.3838852176449998
111101111001	1.358190857325
111101111000	1.3523778008199998
111101110111	1.327251011105
111101110110	1.3223146320699999
111101110101	1.2959514140650001
111101110100	1.290410299555
111101110011	1.2645574942349997
111101110011	1.2783282496349997
111101110010	1.251450153475
111101110001	1.2450306886199998
111101101111	1.2186755536849998
111101101110	1.1535209485649998
111101101101	1.12412787159
111101101100	1.1170495799949998
111101101011	1.0882330998049998
111101101010	1.10573736259
111101101001	1.077997743835
111101101000	1.06941545294
111101100111	1.040268824245
111101100110	1.0352679493999999
111101100101	1.0060195734794999
111101100100	0.9992319574574999
111101100011	0.968704019992
111101100010	0.9848749285574999
111101100001	0.9539431231669998
111101100000	0.9466905312975
111101011111	0.9169008178639999
111101011110	0.7310262505339999
111101011101	0.695936529066
111101011100	0.688798928702
111101011011	0.6527312725935001
111101011010	0.671093454848
111101011001	0.6369597510489999
111101011000	0.6271385188234999
111101010111	0.592821625157
111101010110	0.583280544584
111101010101	0.5488933399079999
111101010100	0.5389709894545
111101010100	0.5050883801749999
111101010011	0.5221571775635
111101010010	0.48750616263399993
111101010001	0.4790278762309999
111101001111	0.44514289529199996
111101001110	0.342622694423
111101001101	0.310891754177
111101001100	0.3017762161004999
111101001011	0.26766879814249994
111101001010	0.2845256410205
111101001001	0.250135287476
111101001000	0.240930189993
111101000111	0.2079362340005
111101000110	0.1924290524295
111101000101	0.15935044839899998
111101000100	0.149912026314
111101000011	0.11702482912399999
111101000010	0.132553223484
111101000001	0.09966283264904999
111101000000	0.08982762851234999
111100111111	0.05727956723695
111100111110	1.3849809532
111100111101	1.369898631715
111100111100	1.3631818744249997
111100111011	1.33869709826
111100111010	1.3529186766499997
111100111001	1.3273208421599998
111100111000	1.321771220795
111100110111	1.297048813035
111100110110	1.292391124995
111100110101	1.266458908165
111100110100	1.2615326935349997
111100110100	1.23583795925
111100110011	1.2499558970849998
111100110010	1.223082491105
111100110001	1.216900674385
111100101111	1.1911526207449998
111100101110	1.12762965903
111100101101	1.0993833312949999
111100101100	1.092981595315
111100101011	1.0652927661849998
111100101010	1.08149084294
111100101001	1.051633069365
111100101000	1.04527778811
111100100111	1.017210416492
111100100110	1.0121897548155
111100100101	0.9835342237360001
111100100100	0.977169463858
111100100011	0.949215073494
111100100010	0.9645542951964997
111100100001	0.9334382272224999
111100100000	0.9264081180135
111100011111	0.8976527543609999
111100011110	0.716378412469
111100011101	0.6819066452045
111100011100	0.6738648809084999
111100011011	0.6396720600495
111100011010	0.6576145151539999
111100011001	0.6243608526644999
111100011000	0.6147044599135
111100010111	0.581368212556
111100010110	0.572427476968
111100010101	0.5375474201104999
111100010101	0.5289824532454999
111100010100	0.4960618736404999
111100010011	0.5127713982319999
111100010010	0.4789896488679999
111100010001	0.4705366687895
111100001111	0.437496936244
111100001110	0.338879994651
111100001101	0.3075372536605
111100001100	0.298999174762
111100001011	0.265618270635
111100001010	0.2814654118155
111100001001	0.24812140227649998
111100001000	0.239137234603
111100000111	0.2068104129035
111100000110	0.192506008616
111100000101	0.1593970783375
111100000100	0.1501423455275
111100000011	0.11736347685
111100000010	0.132905586187
111100000001	0.10007188570804999
111100000000	0.09050215141764999
111011111111	0.057953461288599996
111011111110	1.4155468698549998
111011111101	1.388850462
111011111100	1.3813375128399998
111011111011	1.356629865645
111011111010	1.3708080860399998
111011111001	1.3448477523
111011111000	1.33928479675
111011110111	1.3143681357299999
111011110110	1.30938484516
111011110101	1.2831256895899998
111011110100	1.27754202136
111011110011	1.251703683205
111011110010	1.266112997085
111011110001	1.2394214130749999
111011110000	1.23298748304
111011101111	1.20687059412
111011101110	1.142520533425
111011101101	1.1141204585649997
111011101100	1.107362972125
111011101011	1.079345493325
111011101010	1.09526982184
111011101001	1.065409063425
111011101000	1.0587190063299998
